Away Team Goals,Away Team Name,Home Team Goals,Home Team Name,Year,Home Avg Goals,Away Avg Goals,Home FIFA Points,Away FIFA Points
0.0,Senegal,1.0,Morocco,1993.0,1.625,0.625,681.0,825.0
1.0,Portugal,1.0,Switzerland,1993.0,1.8,1.2,1179.0,1306.0
0.0,Spain,1.0,Denmark,1993.0,1.3333333333333333,3.0,1054.0,1162.0
1.0,Costa Rica,4.0,Colombia,1993.0,2.5,2.5,989.0,858.0
1.0,Switzerland,0.0,Tunisia,1993.0,0.0,0.0,1012.0,1179.0
2.0,Poland,2.0,Brazil,1993.0,3.0,1.5,1384.0,1118.0
0.0,Panama,2.0,Costa Rica,1993.0,3.875,0.375,858.0,575.0
0.0,Tunisia,0.0,Morocco,1993.0,1.1666666666666667,0.8333333333333334,681.0,1012.0
1.0,Denmark,1.0,Argentina,1993.0,0.0,0.0,1254.0,1054.0
1.0,Brazil,1.0,Argentina,1993.0,1.7428571428571429,1.2571428571428571,1254.0,1384.0
1.0,Mexico,1.0,Spain,1993.0,1.0,0.0,1162.0,1008.0
1.0,Russia,3.0,France,1993.0,1.0,1.2857142857142858,1166.0,493.0
3.0,Germany,3.0,Brazil,1993.0,2.0,0.8571428571428571,1384.0,1533.0
1.0,England,1.0,Brazil,1993.0,1.5,0.5,1384.0,1040.0
0.0,Switzerland,1.0,Portugal,1993.0,1.5714285714285714,1.2857142857142858,1306.0,1179.0
0.0,Peru,0.0,Brazil,1993.0,2.4782608695652173,0.8695652173913043,1384.0,1106.0
3.0,Morocco,1.0,Senegal,1993.0,1.25,1.125,825.0,681.0
1.0,Mexico,2.0,Colombia,1993.0,0.6666666666666666,1.3333333333333333,989.0,1008.0
1.0,Costa Rica,1.0,Mexico,1993.0,2.8,0.4,1008.0,858.0
1.0,Morocco,1.0,Egypt,1993.0,0.4,0.8,636.0,681.0
1.0,Mexico,2.0,Argentina,1993.0,2.7142857142857144,1.2857142857142858,1254.0,1008.0
0.0,Argentina,0.0,Colombia,1993.0,1.0,1.0,989.0,1254.0
2.0,Mexico,0.0,Costa Rica,1993.0,0.6666666666666666,0.5833333333333334,858.0,1008.0
1.0,Egypt,0.0,Korea Republic,1993.0,0.6,0.4,520.0,636.0
2.0,Uruguay,1.0,Peru,1993.0,1.2,1.68,1106.0,976.0
1.0,Argentina,1.0,Brazil,1993.0,1.8928571428571428,1.5,1384.0,1254.0
1.0,Uruguay,1.0,Colombia,1993.0,0.8571428571428571,1.5,989.0,976.0
1.0,Panama,3.0,Costa Rica,1993.0,3.875,0.375,858.0,575.0
1.0,Colombia,1.0,Argentina,1993.0,4.375,1.125,1254.0,989.0
2.0,Germany,1.0,England,1993.0,2.0,1.2,1040.0,1533.0
1.0,Mexico,1.0,Argentina,1993.0,2.7142857142857144,1.2857142857142858,1254.0,1008.0
4.0,Mexico,2.0,Peru,1993.0,1.75,1.5,1106.0,1008.0
2.0,Egypt,1.0,Korea Republic,1993.0,0.6,0.4,520.0,636.0
1.0,Sweden,0.0,Iceland,1994.0,1.3333333333333333,2.6666666666666665,930.0,889.0
1.0,Brazil,0.0,Sweden,1994.0,1.6666666666666667,2.333333333333333,889.0,1384.0
0.0,Switzerland,3.0,Spain,1994.0,2.5,1.25,1162.0,1179.0
2.0,Belgium,3.0,Germany,1994.0,2.8571428571428568,0.5714285714285714,1533.0,1346.0
2.0,Korea Republic,3.0,Germany,1994.0,0.0,0.0,1533.0,520.0
1.0,Sweden,1.0,Brazil,1994.0,3.6666666666666665,1.4444444444444444,1384.0,889.0
2.0,Colombia,0.0,Switzerland,1994.0,0.0,0.0,1179.0,989.0
1.0,Morocco,2.0,Saudi Arabia,1994.0,0.5,1.25,445.0,681.0
1.0,Nigeria,2.0,Argentina,1994.0,0.0,0.0,1254.0,635.0
1.0,Germany,0.0,Russia,1994.0,1.2,1.4,493.0,1533.0
1.0,Saudi Arabia,0.0,Belgium,1994.0,0.0,0.0,1346.0,445.0
0.0,Australia,0.0,Japan,1994.0,1.0,3.0,528.0,700.0
0.0,Iceland,1.0,Switzerland,1994.0,2.0,0.0,1179.0,930.0
2.0,Sweden,4.0,Switzerland,1994.0,2.090909090909091,1.0909090909090908,1179.0,889.0
1.0,Uruguay,0.0,Peru,1994.0,1.1923076923076923,1.6923076923076923,1106.0,976.0
0.0,Nigeria,1.0,England,1994.0,0.0,0.0,1040.0,635.0
0.0,France,0.0,Poland,1994.0,1.6666666666666667,2.833333333333333,1118.0,1166.0
0.0,Denmark,3.0,Spain,1994.0,1.5,1.0,1162.0,1054.0
1.0,Russia,3.0,Sweden,1994.0,1.3636363636363635,2.1818181818181817,889.0,493.0
2.0,Poland,0.0,Saudi Arabia,1994.0,0.0,0.0,445.0,1118.0
2.0,Poland,1.0,Saudi Arabia,1994.0,0.0,0.0,445.0,1118.0
4.0,Spain,1.0,Belgium,1994.0,1.4285714285714286,2.142857142857143,1346.0,1162.0
3.0,Costa Rica,1.0,Saudi Arabia,1994.0,2.0,2.0,445.0,858.0
0.0,Serbia,2.0,Brazil,1994.0,0.0,0.0,1384.0,732.0
0.0,Serbia,1.0,Argentina,1994.0,0.0,0.0,1254.0,732.0
1.0,Belgium,3.0,Denmark,1994.0,2.2,1.8,1054.0,1346.0
1.0,Spain,1.0,Germany,1994.0,1.5555555555555556,0.8888888888888888,1533.0,1162.0
1.0,Nigeria,3.0,Sweden,1994.0,0.0,0.0,889.0,635.0
0.0,Morocco,1.0,Belgium,1994.0,0.0,0.0,1346.0,681.0
2.0,Portugal,2.0,Spain,1994.0,3.2,0.8,1162.0,1306.0
5.0,Switzerland,1.0,Mexico,1994.0,1.25,1.5,1008.0,1179.0
1.0,Morocco,1.0,Egypt,1994.0,0.5,0.8333333333333334,636.0,681.0
4.0,Russia,1.0,Mexico,1994.0,0.7,0.2,1008.0,493.0
1.0,Colombia,1.0,Saudi Arabia,1994.0,0.0,0.0,445.0,989.0
1.0,Poland,1.0,Spain,1994.0,2.0,0.5,1162.0,1118.0
0.0,Sweden,0.0,Colombia,1994.0,0.0,0.0,989.0,889.0
1.0,Sweden,2.0,Mexico,1994.0,0.6666666666666666,0.3333333333333333,1008.0,889.0
2.0,Korea Republic,2.0,Colombia,1994.0,0.0,0.0,989.0,520.0
0.0,Colombia,0.0,Mexico,1994.0,0.8333333333333334,0.0,1008.0,989.0
0.0,Denmark,1.0,England,1994.0,1.6,0.6,1040.0,1054.0
2.0,Croatia,0.0,Spain,1994.0,0.0,0.0,1162.0,975.0
0.0,Russia,2.0,Brazil,1994.0,1.8,1.0,1384.0,493.0
0.0,Egypt,0.0,Nigeria,1994.0,1.4,0.2,635.0,636.0
0.0,Nigeria,1.0,Colombia,1994.0,0.0,0.0,989.0,635.0
0.0,Saudi Arabia,2.0,Tunisia,1994.0,1.0,0.0,1012.0,445.0
1.0,Morocco,3.0,Argentina,1994.0,0.0,0.0,1254.0,681.0
2.0,Saudi Arabia,0.0,Iceland,1994.0,0.0,0.0,930.0,445.0
0.0,Peru,1.0,Colombia,1994.0,1.1875,1.5625,989.0,1106.0
0.0,Iceland,3.0,Brazil,1994.0,0.0,0.0,1384.0,930.0
1.0,Australia,1.0,Japan,1994.0,1.0,3.0,528.0,700.0
1.0,France,0.0,Australia,1994.0,0.0,0.0,700.0,1166.0
0.0,Sweden,1.0,Denmark,1994.0,1.9090909090909087,2.121212121212121,1054.0,889.0
4.0,France,1.0,Japan,1994.0,0.0,0.0,528.0,1166.0
0.0,Argentina,0.0,Croatia,1994.0,0.0,0.0,975.0,1254.0
2.0,Korea Republic,2.0,Spain,1994.0,0.0,0.0,1162.0,520.0
0.0,Saudi Arabia,1.0,Poland,1994.0,0.0,0.0,1118.0,445.0
0.0,Argentina,2.0,Brazil,1994.0,1.862068965517241,1.4827586206896552,1384.0,1254.0
3.0,Sweden,1.0,Saudi Arabia,1994.0,1.0,2.0,445.0,889.0
1.0,Brazil,0.0,Sweden,1994.0,1.6666666666666667,2.333333333333333,889.0,1384.0
2.0,Korea Republic,2.0,Spain,1994.0,0.0,0.0,1162.0,520.0
3.0,Sweden,1.0,Saudi Arabia,1994.0,1.0,2.0,445.0,889.0
0.0,Switzerland,3.0,Spain,1994.0,2.5,1.25,1162.0,1179.0
2.0,Belgium,3.0,Germany,1994.0,2.8571428571428568,0.5714285714285714,1533.0,1346.0
1.0,Sweden,1.0,Brazil,1994.0,3.6666666666666665,1.4444444444444444,1384.0,889.0
2.0,Korea Republic,3.0,Germany,1994.0,0.0,0.0,1533.0,520.0
1.0,Saudi Arabia,0.0,Belgium,1994.0,0.0,0.0,1346.0,445.0
1.0,Nigeria,2.0,Argentina,1994.0,0.0,0.0,1254.0,635.0
1.0,Morocco,2.0,Saudi Arabia,1994.0,0.5,1.25,445.0,681.0
1.0,Russia,3.0,Sweden,1994.0,1.3636363636363635,2.1818181818181817,889.0,493.0
1.0,Spain,1.0,Germany,1994.0,1.5555555555555556,0.8888888888888888,1533.0,1162.0
0.0,Russia,2.0,Brazil,1994.0,1.8,1.0,1384.0,493.0
0.0,Morocco,1.0,Belgium,1994.0,0.0,0.0,1346.0,681.0
2.0,Colombia,0.0,Switzerland,1994.0,0.0,0.0,1179.0,989.0
1.0,Peru,1.0,Colombia,1995.0,1.1764705882352942,1.4705882352941178,989.0,1106.0
0.0,Senegal,4.0,Tunisia,1995.0,1.0,0.5,1012.0,825.0
1.0,Mexico,1.0,Uruguay,1995.0,0.3333333333333333,1.0,976.0,1008.0
0.0,Colombia,3.0,Brazil,1995.0,3.8,0.6,1384.0,989.0
0.0,Peru,2.0,Brazil,1995.0,2.375,0.8333333333333334,1384.0,1106.0
0.0,Australia,2.0,Argentina,1995.0,1.5,0.0,1254.0,700.0
0.0,Costa Rica,3.0,Japan,1995.0,0.0,0.0,528.0,858.0
2.0,Germany,1.0,Switzerland,1995.0,1.2,2.4,1179.0,1533.0
0.0,Colombia,0.0,Mexico,1995.0,0.7142857142857143,0.0,1008.0,989.0
0.0,Nigeria,1.0,Colombia,1995.0,1.0,0.0,989.0,635.0
3.0,Brazil,1.0,England,1995.0,1.2857142857142858,1.0,1040.0,1384.0
2.0,Japan,2.0,Sweden,1995.0,0.0,0.0,889.0,528.0
2.0,Argentina,2.0,Brazil,1995.0,1.8666666666666667,1.4333333333333331,1384.0,1254.0
1.0,Nigeria,2.0,Mexico,1995.0,0.0,0.0,1008.0,635.0
0.0,Colombia,2.0,Uruguay,1995.0,1.5,0.75,976.0,989.0
3.0,Denmark,1.0,Belgium,1995.0,2.333333333333333,0.6666666666666666,1346.0,1054.0
5.0,Brazil,1.0,Japan,1995.0,0.0,0.0,528.0,1384.0
1.0,Brazil,0.0,Korea Republic,1995.0,0.0,0.0,520.0,1384.0
1.0,Poland,1.0,France,1995.0,1.5,1.3333333333333333,1166.0,1118.0
2.0,Switzerland,0.0,Iceland,1995.0,1.0,2.0,930.0,1179.0
2.0,Germany,1.0,Belgium,1995.0,0.9,2.6,1346.0,1533.0
3.0,Sweden,3.0,England,1995.0,2.25,1.5,1040.0,889.0
0.0,Colombia,0.0,England,1995.0,1.0,1.0,1040.0,989.0
0.0,Switzerland,0.0,Sweden,1995.0,2.6,0.9,889.0,1179.0
1.0,Argentina,2.0,Spain,1995.0,1.0,0.5,1162.0,1254.0
0.0,Colombia,0.0,Argentina,1995.0,3.6,1.5,1254.0,989.0
0.0,Uruguay,2.0,Brazil,1995.0,2.5,1.1470588235294117,1384.0,976.0
1.0,Spain,1.0,Denmark,1995.0,1.2857142857142858,2.571428571428572,1054.0,1162.0
1.0,Saudi Arabia,2.0,Mexico,1995.0,0.0,0.0,1008.0,445.0
1.0,Saudi Arabia,2.0,Japan,1995.0,1.0,0.0,528.0,445.0
1.0,Brazil,1.0,Uruguay,1995.0,1.4117647058823528,0.9411764705882352,976.0,1384.0
0.0,Japan,3.0,Brazil,1995.0,1.0,0.0,1384.0,528.0
0.0,Egypt,0.0,Morocco,1995.0,0.75,0.0,681.0,636.0
0.0,Sweden,1.0,Brazil,1995.0,3.1818181818181817,1.3636363636363635,1384.0,889.0
2.0,Mexico,0.0,Saudi Arabia,1995.0,0.0,0.0,445.0,1008.0
0.0,Tunisia,0.0,Senegal,1995.0,1.0,0.6666666666666666,825.0,1012.0
5.0,Argentina,1.0,Japan,1995.0,0.0,0.0,528.0,1254.0
2.0,Denmark,0.0,Saudi Arabia,1995.0,0.0,0.0,445.0,1054.0
1.0,Mexico,1.0,Denmark,1995.0,3.0,1.0,1054.0,1008.0
0.0,Argentina,0.0,Nigeria,1995.0,0.0,0.0,635.0,1254.0
0.0,Argentina,2.0,Denmark,1995.0,0.0,0.0,1054.0,1254.0
1.0,Nigeria,1.0,Mexico,1995.0,0.0,0.0,1008.0,635.0
2.0,Uruguay,2.0,Spain,1995.0,1.75,1.0,1162.0,976.0
0.0,Colombia,1.0,Korea Republic,1995.0,0.0,0.0,520.0,989.0
0.0,Uruguay,1.0,Mexico,1995.0,1.25,1.5,1008.0,976.0
1.0,Serbia,0.0,Korea Republic,1995.0,0.0,0.0,520.0,732.0
1.0,Colombia,0.0,Australia,1995.0,0.0,0.0,700.0,989.0
1.0,Japan,2.0,Australia,1995.0,1.75,1.75,700.0,528.0
1.0,Korea Republic,1.0,Japan,1995.0,0.88,1.6,528.0,520.0
0.0,Germany,0.0,Spain,1995.0,1.3333333333333333,1.1666666666666667,1162.0,1533.0
2.0,Korea Republic,2.0,Japan,1995.0,0.88,1.6,528.0,520.0
0.0,Senegal,2.0,Morocco,1995.0,1.5555555555555556,0.5555555555555556,681.0,825.0
1.0,Uruguay,2.0,Colombia,1995.0,0.8666666666666667,1.4666666666666666,989.0,976.0
0.0,Uruguay,0.0,England,1995.0,1.0,1.4,1040.0,976.0
1.0,Belgium,1.0,Spain,1995.0,1.625,0.875,1162.0,1346.0
0.0,Uruguay,1.0,Serbia,1995.0,0.0,0.0,732.0,976.0
0.0,Peru,1.0,Uruguay,1995.0,1.5294117647058822,0.4117647058823529,976.0,1106.0
0.0,Tunisia,1.0,Egypt,1995.0,1.5,1.0,636.0,1012.0
1.0,Saudi Arabia,2.0,Japan,1995.0,1.0,0.0,528.0,445.0
0.0,Peru,1.0,Argentina,1995.0,2.3684210526315788,1.0526315789473684,1254.0,1106.0
2.0,Russia,1.0,Serbia,1995.0,0.0,0.0,732.0,493.0
1.0,Iceland,1.0,Sweden,1995.0,1.6666666666666667,1.0,889.0,930.0
1.0,Japan,2.0,England,1995.0,0.0,0.0,1040.0,528.0
0.0,Costa Rica,1.0,Korea Republic,1995.0,0.0,0.0,520.0,858.0
1.0,Saudi Arabia,1.0,Korea Republic,1995.0,0.5,0.5,520.0,445.0
0.0,Egypt,2.0,Tunisia,1995.0,1.6666666666666667,0.6666666666666666,1012.0,636.0
1.0,Switzerland,3.0,England,1995.0,2.571428571428572,0.5714285714285714,1040.0,1179.0
4.0,Serbia,1.0,Mexico,1995.0,0.0,0.0,1008.0,732.0
2.0,Colombia,2.0,Mexico,1995.0,0.7142857142857143,0.0,1008.0,989.0
1.0,Portugal,1.0,England,1995.0,1.875,0.75,1040.0,1306.0
1.0,Colombia,3.0,Brazil,1995.0,3.8,0.6,1384.0,989.0
1.0,Brazil,0.0,Argentina,1995.0,1.7222222222222223,1.25,1254.0,1384.0
3.0,Nigeria,0.0,Japan,1995.0,0.0,0.0,528.0,635.0
0.0,Mexico,2.0,France,1996.0,2.6666666666666665,1.3333333333333333,1166.0,1008.0
2.0,Brazil,2.0,Russia,1996.0,0.0,2.0,493.0,1384.0
3.0,Uruguay,5.0,Japan,1996.0,0.0,0.0,528.0,976.0
1.0,Denmark,0.0,Sweden,1996.0,2.1944444444444446,1.1944444444444444,889.0,1054.0
0.0,Costa Rica,3.0,Peru,1996.0,0.0,0.0,1106.0,858.0
1.0,Germany,1.0,England,1996.0,1.9090909090909087,1.2727272727272727,1040.0,1533.0
1.0,Uruguay,3.0,Colombia,1996.0,0.9375,1.4375,989.0,976.0
2.0,Germany,0.0,Poland,1996.0,0.8,2.6,1118.0,1533.0
1.0,Croatia,2.0,Germany,1996.0,5.0,1.0,1533.0,975.0
0.0,Spain,0.0,England,1996.0,2.7142857142857144,1.0,1040.0,1162.0
0.0,Argentina,0.0,Peru,1996.0,0.9285714285714286,1.8571428571428568,1106.0,1254.0
1.0,Poland,2.0,England,1996.0,2.2857142857142856,0.2857142857142857,1040.0,1118.0
0.0,Panama,2.0,Costa Rica,1996.0,3.6,0.4,858.0,575.0
0.0,Tunisia,1.0,Japan,1996.0,0.0,0.0,528.0,1012.0
3.0,Portugal,0.0,Croatia,1996.0,0.0,0.0,975.0,1306.0
0.0,France,1.0,Denmark,1996.0,2.0,1.0,1054.0,1166.0
1.0,Colombia,4.0,Korea Republic,1996.0,1.0,0.0,520.0,989.0
2.0,Croatia,2.0,Morocco,1996.0,0.0,0.0,681.0,975.0
3.0,Iran,0.0,Saudi Arabia,1996.0,1.5,1.75,445.0,727.0
0.0,Nigeria,2.0,Morocco,1996.0,1.75,0.75,681.0,635.0
0.0,Germany,0.0,Portugal,1996.0,0.8,1.8,1306.0,1533.0
0.0,Serbia,2.0,Spain,1996.0,0.0,0.0,1162.0,732.0
0.0,Peru,2.0,Uruguay,1996.0,1.5,0.3888888888888889,976.0,1106.0
6.0,Iran,2.0,Korea Republic,1996.0,1.25,0.5,520.0,727.0
0.0,Saudi Arabia,0.0,Iran,1996.0,2.0,0.0,727.0,445.0
3.0,Serbia,2.0,Argentina,1996.0,1.0,0.0,1254.0,732.0
0.0,Australia,0.0,Saudi Arabia,1996.0,0.0,0.0,445.0,700.0
0.0,Denmark,3.0,Croatia,1996.0,0.0,0.0,975.0,1054.0
0.0,Poland,2.0,Russia,1996.0,3.6,0.6,493.0,1118.0
1.0,Portugal,1.0,Denmark,1996.0,1.0,2.6666666666666665,1054.0,1306.0
1.0,Tunisia,3.0,Morocco,1996.0,1.0769230769230769,0.7692307692307693,681.0,1012.0
0.0,Brazil,2.0,Mexico,1996.0,0.5,1.5,1008.0,1384.0
3.0,Russia,0.0,Iceland,1996.0,1.0,1.25,930.0,493.0
4.0,Japan,1.0,Australia,1996.0,1.8,1.6,700.0,528.0
0.0,Japan,3.0,Australia,1996.0,1.8,1.6,700.0,528.0
0.0,Poland,5.0,Japan,1996.0,0.75,3.25,528.0,1118.0
2.0,Germany,1.0,Portugal,1996.0,0.8,1.8,1306.0,1533.0
1.0,Sweden,1.0,Japan,1996.0,0.0,0.0,528.0,889.0
2.0,Sweden,0.0,Australia,1996.0,0.6666666666666666,0.0,700.0,889.0
0.0,Sweden,0.0,Australia,1996.0,0.6666666666666666,0.0,700.0,889.0
1.0,Poland,2.0,Croatia,1996.0,0.0,0.0,975.0,1118.0
0.0,Korea Republic,3.0,Croatia,1996.0,0.0,0.0,975.0,520.0
2.0,Morocco,0.0,Egypt,1996.0,0.5714285714285714,0.8571428571428571,636.0,681.0
2.0,Morocco,2.0,Korea Republic,1996.0,0.0,0.0,520.0,681.0
1.0,Korea Republic,1.0,Egypt,1996.0,0.0,0.0,636.0,520.0
2.0,France,0.0,Belgium,1996.0,2.095238095238096,1.2857142857142858,1346.0,1166.0
0.0,Denmark,2.0,Germany,1996.0,2.875,0.5,1533.0,1054.0
0.0,Russia,0.0,Belgium,1996.0,0.3333333333333333,2.0,1346.0,493.0
0.0,Croatia,0.0,England,1996.0,0.0,0.0,1040.0,975.0
2.0,Sweden,0.0,Korea Republic,1996.0,0.0,0.0,520.0,889.0
0.0,Serbia,0.0,Mexico,1996.0,1.0,4.0,1008.0,732.0
0.0,Serbia,1.0,Japan,1996.0,0.0,0.0,528.0,732.0
0.0,Senegal,2.0,Tunisia,1996.0,1.6,0.4,1012.0,825.0
2.0,Mexico,3.0,Japan,1996.0,0.0,0.0,528.0,1008.0
1.0,France,0.0,Germany,1996.0,2.888888888888889,1.6666666666666667,1533.0,1166.0
1.0,Colombia,1.0,Peru,1996.0,1.2727272727272727,0.5454545454545454,1106.0,989.0
1.0,Switzerland,1.0,England,1996.0,2.625,0.625,1040.0,1179.0
1.0,Spain,1.0,France,1996.0,1.7272727272727273,1.5454545454545454,1166.0,1162.0
1.0,Tunisia,2.0,Egypt,1996.0,1.4285714285714286,0.8571428571428571,636.0,1012.0
3.0,Germany,0.0,Russia,1996.0,1.0,1.3333333333333333,493.0,1533.0
1.0,Saudi Arabia,1.0,Iran,1997.0,1.0,0.0,727.0,445.0
0.0,Iran,1.0,Saudi Arabia,1997.0,1.2,2.0,445.0,727.0
2.0,Japan,0.0,Korea Republic,1997.0,1.9333333333333331,0.5333333333333333,520.0,528.0
3.0,Costa Rica,3.0,Mexico,1997.0,2.636363636363636,0.4545454545454545,1008.0,858.0
1.0,Colombia,1.0,Argentina,1997.0,3.272727272727273,1.3636363636363635,1254.0,989.0
2.0,Iran,3.0,Japan,1997.0,0.6666666666666666,0.6666666666666666,528.0,727.0
1.0,Australia,1.0,Iran,1997.0,1.3333333333333333,0.6666666666666666,727.0,700.0
2.0,Iran,2.0,Australia,1997.0,1.5,0.5,700.0,727.0
0.0,Uruguay,0.0,Argentina,1997.0,2.2564102564102564,0.8717948717948718,1254.0,976.0
0.0,Iceland,0.0,Saudi Arabia,1997.0,1.0,2.0,445.0,930.0
3.0,Brazil,0.0,Saudi Arabia,1997.0,0.0,0.0,445.0,1384.0
0.0,Brazil,0.0,Australia,1997.0,0.0,1.5,700.0,1384.0
5.0,Mexico,0.0,Saudi Arabia,1997.0,0.0,2.0,445.0,1008.0
2.0,Mexico,3.0,Brazil,1997.0,2.625,0.5625,1384.0,1008.0
0.0,Australia,1.0,Saudi Arabia,1997.0,0.0,0.0,445.0,700.0
1.0,Australia,0.0,Uruguay,1997.0,2.0,0.0,976.0,700.0
0.0,Australia,6.0,Brazil,1997.0,0.0,0.0,1384.0,700.0
3.0,Australia,1.0,Mexico,1997.0,0.0,0.0,1008.0,700.0
0.0,Serbia,0.0,Egypt,1997.0,0.0,0.0,636.0,732.0
0.0,Morocco,2.0,Brazil,1997.0,0.0,0.0,1384.0,681.0
2.0,Mexico,3.0,Brazil,1997.0,2.625,0.5625,1384.0,1008.0
0.0,Colombia,2.0,Brazil,1997.0,3.6666666666666665,0.5833333333333334,1384.0,989.0
1.0,Costa Rica,1.0,Mexico,1997.0,2.636363636363636,0.4545454545454545,1008.0,858.0
0.0,Egypt,1.0,Morocco,1997.0,0.6,0.0,681.0,636.0
1.0,Argentina,2.0,Peru,1997.0,0.8666666666666667,1.7333333333333334,1106.0,1254.0
0.0,Peru,7.0,Brazil,1997.0,2.36,0.8,1384.0,1106.0
0.0,Peru,1.0,Mexico,1997.0,1.2307692307692308,1.0769230769230769,1008.0,1106.0
0.0,Senegal,2.0,Egypt,1997.0,0.0,1.0,636.0,825.0
2.0,Korea Republic,1.0,Japan,1997.0,0.925925925925926,1.5925925925925926,528.0,520.0
0.0,Senegal,3.0,Morocco,1997.0,1.6,0.5,681.0,825.0
2.0,Brazil,1.0,Korea Republic,1997.0,0.0,1.0,520.0,1384.0
3.0,Brazil,0.0,Japan,1997.0,1.0,5.0,528.0,1384.0
1.0,Serbia,0.0,Russia,1997.0,0.0,0.0,493.0,732.0
1.0,Colombia,2.0,Peru,1997.0,1.25,0.5833333333333334,1106.0,989.0
1.0,Portugal,1.0,Germany,1997.0,1.2,0.8,1533.0,1306.0
1.0,Croatia,3.0,Denmark,1997.0,0.0,0.0,1054.0,975.0
1.0,Uruguay,2.0,Peru,1997.0,1.148148148148148,1.6666666666666667,1106.0,976.0
0.0,Nigeria,2.0,Tunisia,1997.0,2.0,0.16666666666666666,1012.0,635.0
1.0,Serbia,1.0,Korea Republic,1997.0,0.0,1.0,520.0,732.0
1.0,Colombia,2.0,Mexico,1997.0,0.7777777777777778,0.2222222222222222,1008.0,989.0
0.0,Uruguay,1.0,Peru,1997.0,1.148148148148148,1.6666666666666667,1106.0,976.0
0.0,Egypt,1.0,Tunisia,1997.0,1.7142857142857142,0.5714285714285714,1012.0,636.0
0.0,Argentina,0.0,Uruguay,1997.0,1.3125,1.125,976.0,1254.0
1.0,Korea Republic,2.0,Australia,1997.0,1.5,0.75,700.0,520.0
0.0,Peru,0.0,Mexico,1997.0,1.2307692307692308,1.0769230769230769,1008.0,1106.0
2.0,France,0.0,Portugal,1997.0,1.5,2.0,1306.0,1166.0
1.0,Serbia,1.0,Russia,1997.0,0.0,0.0,493.0,732.0
1.0,Switzerland,2.0,Russia,1997.0,3.333333333333333,1.0,493.0,1179.0
1.0,Argentina,0.0,Colombia,1997.0,1.0,0.8,989.0,1254.0
1.0,Sweden,0.0,Japan,1997.0,1.0,1.0,528.0,889.0
2.0,Poland,4.0,Brazil,1997.0,2.9230769230769234,1.5384615384615383,1384.0,1118.0
0.0,Costa Rica,5.0,Brazil,1997.0,3.25,0.75,1384.0,858.0
0.0,Mexico,0.0,Costa Rica,1997.0,0.6153846153846154,0.6923076923076923,858.0,1008.0
1.0,Denmark,1.0,Croatia,1997.0,3.0,0.0,975.0,1054.0
0.0,Mexico,2.0,England,1997.0,4.0,0.0,1040.0,1008.0
0.0,Russia,0.0,Serbia,1997.0,1.0,2.0,732.0,493.0
0.0,Mexico,4.0,Brazil,1997.0,2.625,0.5625,1384.0,1008.0
1.0,Egypt,3.0,Korea Republic,1997.0,0.5714285714285714,0.7142857142857143,520.0,636.0
1.0,Brazil,0.0,England,1997.0,1.25,1.25,1040.0,1384.0
0.0,Sweden,1.0,France,1997.0,1.8333333333333333,0.6666666666666666,1166.0,889.0
3.0,Croatia,4.0,Japan,1997.0,0.0,0.0,528.0,975.0
0.0,Tunisia,0.0,Egypt,1997.0,1.5,0.875,636.0,1012.0
0.0,Peru,2.0,Argentina,1997.0,2.3,1.0,1254.0,1106.0
1.0,Colombia,1.0,Uruguay,1997.0,1.5555555555555556,0.6666666666666666,976.0,989.0
1.0,Brazil,1.0,France,1997.0,1.0,2.0,1166.0,1384.0
2.0,England,0.0,Poland,1997.0,0.8,0.6,1118.0,1040.0
2.0,Poland,2.0,Sweden,1997.0,2.2222222222222223,1.6666666666666667,889.0,1118.0
1.0,Korea Republic,1.0,Japan,1997.0,0.925925925925926,1.5925925925925926,528.0,520.0
1.0,Spain,1.0,Serbia,1997.0,0.0,0.0,732.0,1162.0
1.0,Peru,0.0,Colombia,1997.0,1.1666666666666667,1.4444444444444444,989.0,1106.0
1.0,England,0.0,France,1997.0,2.25,1.5,1166.0,1040.0
1.0,Costa Rica,4.0,Colombia,1997.0,3.0,2.0,989.0,858.0
1.0,Denmark,0.0,Saudi Arabia,1998.0,0.0,2.0,445.0,1054.0
3.0,Nigeria,2.0,Spain,1998.0,0.0,0.0,1162.0,635.0
3.0,Mexico,1.0,Korea Republic,1998.0,0.0,0.0,520.0,1008.0
0.0,Japan,1.0,Argentina,1998.0,0.0,0.0,1254.0,528.0
0.0,Tunisia,2.0,England,1998.0,0.0,0.0,1040.0,1012.0
0.0,Morocco,3.0,Brazil,1998.0,2.0,0.0,1384.0,681.0
0.0,Saudi Arabia,4.0,France,1998.0,0.0,0.0,1166.0,445.0
3.0,Nigeria,2.0,Spain,1998.0,0.0,0.0,1162.0,635.0
2.0,Korea Republic,0.0,Egypt,1998.0,0.5,0.5,636.0,520.0
1.0,Argentina,0.0,Brazil,1998.0,1.870967741935484,1.4516129032258065,1384.0,1254.0
1.0,Saudi Arabia,1.0,Iceland,1998.0,0.0,2.0,930.0,445.0
0.0,Saudi Arabia,0.0,England,1998.0,0.0,0.0,1040.0,445.0
1.0,France,0.0,Belgium,1998.0,2.0,1.318181818181818,1346.0,1166.0
1.0,England,0.0,Morocco,1998.0,0.0,0.0,681.0,1040.0
1.0,Russia,3.0,Poland,1998.0,0.8333333333333334,0.8333333333333334,1118.0,493.0
